processing.py:mode/examples/Topics/Vectors/AccelerationWithVectors/mover.py	40	Miles Peyton:43:0,Miles Peyton:3:6			
processing.py:mode/formatter/autopep8.py	3589	Jonathan Feinberg:3589:0			
processing.py:mode/formatter/format_server.py	36	Jonathan Feinberg:26:0,Jonathan Feinberg:5:1,Jonathan Feinberg:3:1,Jonathan Feinberg:6:4,Jonathan Feinberg:3:1,Jonathan Feinberg:2:2			
processing.py:mode/formatter/pep8.py	1944	Jonathan Feinberg:1944:0			
processing.py:processing-py.sh	123	Ralf Biedert:7:0,Ralf Biedert:78:4,Ralf Biedert:2:0,Ralf Biedert:6:3,Ralf Biedert:5:2,Ralf Biedert:22:2,Ralf Biedert:13:0,Jonathan Feinberg:3:3,Amit Kotlovski:2:1			
processing.py:runtime/src/jycessing/DevNullPrinter.java	16	Jonathan Feinberg:11:0,Jonathan Feinberg:5:0			
processing.py:runtime/src/jycessing/DisplayType.java	6	James:6:0,Jonathan Feinberg:1:2,Jonathan Feinberg:2:1			
processing.py:runtime/src/jycessing/IOUtil.java	94	Jonathan Feinberg:38:0,Jonathan Feinberg:41:4,Jonathan Feinberg:22:18,Jonathan Feinberg:2:2,Jonathan Feinberg:12:0,Jonathan Feinberg:4:1			
processing.py:runtime/src/jycessing/LibraryImporter.java	433	Jonathan Feinberg:111:0,Jonathan Feinberg:25:7,Jonathan Feinberg:5:2,Jonathan Feinberg:13:6,Jonathan Feinberg:1:3,Jonathan Feinberg:1:1,Jonathan Feinberg:33:2,Jonathan Feinberg:2:14,Jonathan Feinberg:1:1,Jonathan Feinberg:125:39,Jonathan Feinberg:1:4,James:1:3,James Gilles:16:1,James Gilles:2:8,James Gilles:192:30,James Gilles:17:26,James Gilles:14:15,James Gilles:7:4,Jonathan Feinberg:30:23,Jonathan Feinberg:2:3,Jonathan Feinberg:46:37,Jonathan Feinberg:2:0,Jonathan Feinberg:2:0,Jonathan Feinberg:15:13,Jonathan Feinberg:13:0			
processing.py:runtime/src/jycessing/MixedModeError.java	11	Jonathan Feinberg:7:0,Jonathan Feinberg:1:1,Jonathan Feinberg:5:0,Jonathan Feinberg:0:1			
processing.py:runtime/src/jycessing/MixedSmoothError.java	11	Jonathan Feinberg:11:0			
processing.py:runtime/src/jycessing/PAppletJythonDriver.java	1695	Jonathan Feinberg:235:0,Jonathan Feinberg:17:0,Jonathan Feinberg:14:0,Jonathan Feinberg:2188:37,Jonathan Feinberg:0:2363,Jonathan Feinberg:17:12,Jonathan Feinberg:29:9,Jonathan Feinberg:95:14,Jonathan Feinberg:25:8,Jonathan Feinberg:7:0,Jonathan Feinberg:2:9,Jonathan Feinberg:5:0,Jonathan Feinberg:1:0,Jonathan Feinberg:15:0,Jonathan Feinberg:5:2,Jonathan Feinberg:1:2,Jonathan Feinberg:13:6,Jonathan Feinberg:3:3,Jonathan Feinberg:72:31,Jonathan Feinberg:17:3,Jonathan Feinberg:5:3,Jonathan Feinberg:9:7,Jonathan Feinberg:0:3,Jonathan Feinberg:11:2,Jonathan Feinberg:14:11,Jonathan Feinberg:54:0,Jonathan Feinberg:1:0,Jonathan Feinberg:32:7,Jonathan Feinberg:21:20,Jonathan Feinberg:31:22,Jonathan Feinberg:6:0,Jonathan Feinberg:2:0,Jonathan Feinberg:16:1,Jonathan Feinberg:11:10,Jonathan Feinberg:3:2,Jonathan Feinberg:5:2,Jonathan Feinberg:12:16,Ralf Biedert:2:2,Ralf Biedert:14:1,Ralf Biedert:36:1,Jonathan Feinberg:14:1,Jonathan Feinberg:27:0,Jonathan Feinberg:8:2,Jonathan Feinberg:40:1,Jonathan Feinberg:189:75,Jonathan Feinberg:12:46,Jonathan Feinberg:35:0,Jonathan Feinberg:39:4,Jonathan Feinberg:1:1,Jonathan Feinberg:5:7,Jonathan Feinberg:14:5,Jonathan Feinberg:1:36,Jonathan Feinberg:44:4,Jonathan Feinberg:31:20,Jonathan Feinberg:12:0,Jonathan Feinberg:2:2,Jonathan Feinberg:10:0,Jonathan Feinberg:5:1,Jonathan Feinberg:38:22,Jonathan Feinberg:19:98,Jonathan Feinberg:25:9,Jonathan Feinberg:22:7,Jonathan Feinberg:43:20,Jonathan Feinberg:7:3,Jonathan Feinberg:1:0,Jonathan Feinberg:6:1,Jonathan Feinberg:4:3,Jonathan Feinberg:24:0,Jonathan Feinberg:9:2,Jonathan Feinberg:1:1,Jonathan Feinberg:1:7,Jonathan Feinberg:8:0,Jonathan Feinberg:5:1,Jonathan Feinberg:1:1,Jonathan Feinberg:3:3,Jonathan Feinberg:41:4,Jonathan Feinberg:81:17,Jonathan Feinberg:82:1,Jonathan Feinberg:36:24,Jonathan Feinberg:38:41,Jonathan Feinberg:0:1,Jonathan Feinberg:16:16,Jonathan Feinberg:16:30,Jonathan Feinberg:2:0,Jonathan Feinberg:22:18,Jonathan Feinberg:12:0,Jonathan Feinberg:10:3,Jonathan Feinberg:2:2,Jonathan Feinberg:40:2,Jonathan Feinberg:44:2,Jonathan Feinberg:4:4,Jonathan Feinberg:1:5,Jonathan Feinberg:39:37,Jonathan Feinberg:2:62,Jonathan Feinberg:165:67,Jonathan Feinberg:0:12,Jonathan Feinberg:28:7,Jonathan Feinberg:12:0,Jonathan Feinberg:2:0,Jonathan Feinberg:2:0,James Gilles:10:0,James Gilles:1:1,Jonathan Feinberg:2:3,Jonathan Feinberg:54:4,Jonathan Feinberg:36:1,Jonathan Feinberg:5:1,James:1:0,James:0:1,James Gilles:32:0,Jonathan Feinberg:20:12,Jonathan Feinberg:7:2,Jonathan Feinberg:24:18,Jonathan Feinberg:6:4,Jonathan Feinberg:3:4,Jonathan Feinberg:2:1,Jonathan Feinberg:15:4,Jonathan Feinberg:8:0,Jonathan Feinberg:2:24,Jonathan Feinberg:6:3,Jonathan Feinberg:11:0,Jonathan Feinberg:4:0,Ben Fry:8:3,Ben Fry:4:0,Luca Damasco:91:55,Luca Damasco:11:12,Luxapodular:5:12,Luxapodular:13:13,Luxapodular:7:2,Luxapodular:0:1,Luxapodular:0:80,Luxapodular:4:1,Luxapodular:0:12,Jonathan Feinberg:44:53,Jonathan Feinberg:0:7,Jonathan Feinberg:0:8,Jonathan Feinberg:2:4,Jonathan Feinberg:1:7,Jonathan Feinberg:57:9,Jonathan Feinberg:3:1,Jonathan Feinberg:163:77,Jonathan Feinberg:43:31,Jonathan Feinberg:87:160,Jonathan Feinberg:2:1,Jonathan Feinberg:21:4,Jonathan Feinberg:8:1,Jonathan Feinberg:27:0,Jonathan Feinberg:13:0,Jonathan Feinberg:25:24,Jonathan Feinberg:3:0,Jonathan Feinberg:138:74,Jonathan Feinberg:166:1,Jonathan Feinberg:1:1,Jonathan Feinberg:60:3,Jonathan Feinberg:31:1,Jonathan Feinberg:47:0			
processing.py:runtime/src/jycessing/Printer.java	7	Jonathan Feinberg:5:0,Jonathan Feinberg:2:0			
processing.py:runtime/src/jycessing/PythonSketchError.java	42	Jonathan Feinberg:27:0,Jonathan Feinberg:14:0,Jonathan Feinberg:4:4,Jonathan Feinberg:12:11,Jonathan Feinberg:2:2			
processing.py:runtime/src/jycessing/ReflectionUtil.java	49	Jonathan Feinberg:42:0,Jonathan Feinberg:7:0,Jonathan Feinberg:4:4			
processing.py:runtime/src/jycessing/RunnableSketch.java	37	James:17:0,James:6:2,James Gilles:34:1,Jonathan Feinberg:9:26			
processing.py:runtime/src/jycessing/Runner.java	421	Jonathan Feinberg:96:0,Jonathan Feinberg:28:0,Jonathan Feinberg:3:74,Jonathan Feinberg:1:1,Jonathan Feinberg:20:5,Jonathan Feinberg:2:14,Jonathan Feinberg:2:8,Jonathan Feinberg:3:5,Jonathan Feinberg:8:0,Jonathan Feinberg:22:2,Jonathan Feinberg:1:11,Jonathan Feinberg:69:1,Jonathan Feinberg:1:0,Jonathan Feinberg:6:3,Jonathan Feinberg:62:14,Jonathan Feinberg:6:5,Jonathan Feinberg:6:1,Jonathan Feinberg:9:1,Jonathan Feinberg:3:1,Jonathan Feinberg:5:0,Jonathan Feinberg:12:5,Jonathan Feinberg:12:5,Jonathan Feinberg:0:1,Jonathan Feinberg:54:13,Jonathan Feinberg:20:0,Jonathan Feinberg:15:27,Jonathan Feinberg:14:0,Jonathan Feinberg:5:7,Jonathan Feinberg:24:29,Jonathan Feinberg:33:3,Jonathan Feinberg:1:1,Jonathan Feinberg:59:54,Jonathan Feinberg:12:23,Jonathan Feinberg:23:1,Jonathan Feinberg:6:7,Ralf Biedert:56:2,Ralf Biedert:6:8,Ralf Biedert:6:0,Ralf Biedert:7:0,Ralf Biedert:42:14,Jonathan Feinberg:2:8,Jonathan Feinberg:7:2,Jonathan Feinberg:16:2,Jonathan Feinberg:15:19,Jonathan Feinberg:3:4,Jonathan Feinberg:7:2,Jonathan Feinberg:5:12,Jonathan Feinberg:1:1,Jonathan Feinberg:59:26,Jonathan Feinberg:15:76,Jonathan Feinberg:64:18,Jonathan Feinberg:1:0,Jonathan Feinberg:14:27,Jonathan Feinberg:19:20,Jonathan Feinberg:4:1,Jonathan Feinberg:8:7,Jonathan Feinberg:54:42,Jonathan Feinberg:22:30,Jonathan Feinberg:3:0,Jonathan Feinberg:6:0,Jonathan Feinberg:4:33,Jonathan Feinberg:0:4,Jonathan Feinberg:1:1,Jonathan Feinberg:5:4,Jonathan Feinberg:14:0,Jonathan Feinberg:9:7,Jonathan Feinberg:1:1,Jonathan Feinberg:6:14,Jonathan Feinberg:1:1,Jonathan Feinberg:12:12,Jonathan Feinberg:0:1,Jonathan Feinberg:3:4,Jonathan Feinberg:1:5,Jonathan Feinberg:1:0,Jonathan Feinberg:14:0,Jonathan Feinberg:25:7,Jonathan Feinberg:22:15,Jonathan Feinberg:8:0,Jonathan Feinberg:15:10,Jonathan Feinberg:3:0,James Gilles:2:2,James Gilles:8:0,James Gilles:64:18,James Gilles:6:5,Jonathan Feinberg:3:2,Jonathan Feinberg:2:10,James Gilles:6:94,James Gilles:4:0,James Gilles:14:1,Jonathan Feinberg:1:1,James:93:120,James:9:50,James:5:6,James:8:0,James Gilles:4:8,Jonathan Feinberg:5:0,Jonathan Feinberg:5:0,James Gilles:14:9,James Gilles:11:2,James Gilles:7:2,Jonathan Feinberg:3:2,Ben Fry:2:1,Jonathan Feinberg:13:5,Jonathan Feinberg:20:12,Jonathan Feinberg:37:28,Jonathan Feinberg:12:22,Jonathan Feinberg:5:1,Jonathan Feinberg:48:49,Jonathan Feinberg:6:7,Jonathan Feinberg:3:0			
processing.py:runtime/src/jycessing/SketchPositionListener.java	7	Jonathan Feinberg:7:0			
processing.py:runtime/src/jycessing/StreamPrinter.java	23	Jonathan Feinberg:17:0,Jonathan Feinberg:1:0,Jonathan Feinberg:5:0			
processing.py:runtime/src/jycessing/TreeCopier.java	114	Jonathan Feinberg:116:0,Jonathan Feinberg:1:3			
processing.py:runtime/src/jycessing/UnexpectedInvocationError.java	26	Jonathan Feinberg:28:0,Jonathan Feinberg:2:4			
processing.py:runtime/src/jycessing/annotations/PythonUsage.java	24	Ralf Biedert:26:0,Ralf Biedert:1:1,Jonathan Feinberg:2:2,Jonathan Feinberg:3:5			
processing.py:runtime/src/jycessing/core.py	694	Jonathan Feinberg:30:0,Jonathan Feinberg:15:1,Jonathan Feinberg:44:5,Jonathan Feinberg:1:6,Jonathan Feinberg:3:6,Jonathan Feinberg:1:0,Ralf Biedert:7:0,Ralf Biedert:2:0,Jonathan Feinberg:4:18,Jonathan Feinberg:283:7,Jonathan Feinberg:27:4,Jonathan Feinberg:0:7,Jonathan Feinberg:1:2,Jonathan Feinberg:19:0,Jonathan Feinberg:15:19,Jonathan Feinberg:65:15,Jonathan Feinberg:2:2,James Gilles:41:3,James Gilles:7:7,Jonathan Feinberg:1:0,Jonathan Feinberg:1:0,Jonathan Feinberg:16:0,Jonathan Feinberg:7:2,Jonathan Feinberg:17:3,Jonathan Feinberg:20:0,Jonathan Feinberg:1:0,Jonathan Feinberg:2:1,Jonathan Feinberg:3:1,Jonathan Feinberg:31:13,Jonathan Feinberg:0:4,Jonathan Feinberg:6:4,Jonathan Feinberg:4:21,Jonathan Feinberg:91:4,Jonathan Feinberg:8:0,Jonathan Feinberg:3:0,Jonathan Feinberg:28:28,Jonathan Feinberg:2:0,Jonathan Feinberg:1:1,Jonathan Feinberg:8:4,Jonathan Feinberg:9:2,Jonathan Feinberg:2:0,Jonathan Feinberg:7:1,Jonathan Feinberg:88:72,Jonathan Feinberg:1:4,Jonathan Feinberg:2:0,Jonathan Feinberg:0:9,Jonathan Feinberg:1:2,Jonathan Feinberg:1:1,James:16:0,James Gilles:1:3,James Gilles:5:2,Jonathan Feinberg:6:2,Jonathan Feinberg:6:2,Adam Parrish:10:4,Jonathan Feinberg:7:2,Jonathan Feinberg:7:2,Jonathan Feinberg:23:0,Luca Damasco:27:2,Luxapodular:15:22,Jonathan Feinberg:0:60,Jonathan Feinberg:1:1,Jonathan Feinberg:2:0,Jonathan Feinberg:1:0,Jonathan Feinberg:1:1,Allison Parrish:12:0,Jonathan Feinberg:2:2,Jonathan Feinberg:4:0,Jonathan Feinberg:5:2,Jonathan Feinberg:1:0			
